회사명,공고명,"채용 형태(경력, 신입)",학력,직장 위치,키워드,마감 기한,공고 링크
국내 유명 헬스케어 기업,"국내 유명 헬스케어 기업, OTC PM (대리-과장급)",경력3년↑,대졸↑,서울 서초구,"시장조사, PM, 제약, 건강, 콘텐츠기획",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329208?PageGbn=HH&logpath=1&stext=&listno=132093
중소기업(300명이하),신약 Global BD-국내 유망 바이오 제품 기업,경력10년↑,대졸↑,경기 전지역,"연구·실험·기술, 바이오, 바이어개발, 사업기획, 영어",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329146?PageGbn=HH&logpath=1&stext=&listno=132094
외국계 기업,외국계 식품회사 구매팀장(근무지 충북 진천),경력10년↑,대졸↑,충북 진천군,"구매계약, 자재구매, 식품가공, 외자구매",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329111?PageGbn=HH&logpath=1&stext=&listno=132095
중소기업(300명이하),AI개발실 신약분자설계-국내 유망 바이오 제품 기업,경력,석사↑,경기 전지역,"연구·실험·기술, 바이오, 인공지능, R&D, 생명공학",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43329084?PageGbn=HH&logpath=1&stext=&listno=132096
외국계 기업,Head of Retail Operations (Sales) 이사부장급 - 글로벌 스포츠 브랜드,경력10년↑,대졸↑,서울 전지역,"거래처관리, 패션, 영업기획, 영업전략, 매출관리",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43329047?PageGbn=HH&logpath=1&stext=&listno=132097
중견기업(300명이상),경영기획 반도체 코스닥상장사(대리 과장급),경력3년↑,대졸↑,경기 안성시,"반도체, 재무기획, 재무분석",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43328998?PageGbn=HH&logpath=1&stext=&listno=132098
중견기업(300명이상),화장품 마케팅 및 광고 총괄 초빙,경력14년↑,대졸↑,서울 서초구 외,"IMC, SNS마케팅, 프로모션, 뷰티, 브랜딩",~12/14(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43328982?PageGbn=HH&logpath=1&stext=&listno=132099
중견기업(300명이상),[글로벌 1위 광고대행사] 미디어플래너,경력2년↑,대졸↑,서울 강남구,"이벤트기획, 광고대행",~02/12(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43328970?PageGbn=HH&logpath=1&stext=&listno=132100
대기업 계열사·자회사,결산/원가관리 10년이상 경력 담당자 채용,경력10년↑,학력무관,서울 강남구,"관리회계, 더존, 재무회계, 결산, 원가회계",~12/27(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43314500?PageGbn=HH&logpath=1&stext=&listno=132501
중소기업(300명이하),[JOB OFFER]초음파 전문 의료기기 연구/제조 기업 품질검증/신뢰성 담당(과장급),경력8년↑,대졸↑,서울 강서구,"품질보증, 의료기기연구, 의료기기, 검증",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314496?PageGbn=HH&logpath=1&stext=&listno=132502
중견기업(300명이상),[외국계 제조사] 품질팀,경력,초대졸↑,경기 전지역,"재무분석, 재무회계, 사업기획, 유통, 재무기획",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314493?PageGbn=HH&logpath=1&stext=&listno=132503
중견기업(300명이상),Business Planning & Financial Analyst-글로벌 최고의 와인 샴페인 주류 유통사,경력5년↑,대졸↑,서울 전지역,"거래처관리, 전장, 자동제어, 장비영업, 기술영업",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43314479?PageGbn=HH&logpath=1&stext=&listno=132504
외국계 기업,[일본계 기업] 기술영업(대리급) /일본어가능자,경력,대졸↑,서울 중구,"광고기획, 종합유선방송",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314420?PageGbn=HH&logpath=1&stext=&listno=132505
중견기업(300명이상),[미디어 대그룹] 디지털 광고영업 대리에서 부장급 이상까지 채용,경력5년↑,대졸↑,서울 전지역,"자료조사, 문서작성, 프랜차이즈, 식품, 음식료",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314327?PageGbn=HH&logpath=1&stext=&listno=132506
에스피씨,국내 소비재 대기업 경영관리 대리 차장급,경력5년↑,대졸↑,서울 강남구,"장비영업, 기술영업, 반도체영업",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314207?PageGbn=HH&logpath=1&stext=&listno=132507
중소기업(300명이하),"바이오 싱글유즈, 반도체 튜브 글로벌 선두기업 해외영업(중국)",경력,초대졸↑,부산 기장군,"인재발굴, 인재관리, 면접·채용, 가구",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314171?PageGbn=HH&logpath=1&stext=&listno=132508
중견기업(300명이상),국내중견기업 / 채용담당(사원대리급),경력3년↑,대졸↑,서울 강남구,소비재,~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43314074?PageGbn=HH&logpath=1&stext=&listno=132509
국내 대기업,노무 담당자(노무사) - 국내 대기업,경력1년↑,대졸↑,서울 전지역,"네트워크마케팅, 브랜드기획, 건강식품, 브랜딩, 시장분석",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43314053?PageGbn=HH&logpath=1&stext=&listno=132510
중견기업(300명이상),네트워크마케팅(MLM) 체계 구축 및 운영 총괄 (경력 12년 이상),경력12년↑,초대졸↑,경기 군포시,"백신 연구, 바이오, 제약, 생명공학, 생명공학",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43314038?PageGbn=HH&logpath=1&stext=&listno=132511
외국계 기업,[외국계 물류운송기업] 포워딩 영업,경력7년↑,대졸↑,서울 전지역,"마트, 리테일MD, 상품기획, 상품입출고, 매출관리",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43313988?PageGbn=HH&logpath=1&stext=&listno=132512
중견기업(300명이상),[상장제약사] 유전자치료제/백신 연구 (팀원/팀장급),경력2년↑,석사↑,경기 성남시,"화장품, IT 전략기획, PM, IT 전략 및 운영기획, IT 표준화 지침 수립",~12/31(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43313921?PageGbn=HH&logpath=1&stext=&listno=132513
대기업,[유통대기업] 제과 바이어(MD) 채용,경력4년↑,대졸↑,서울 강서구,"마트, 식품MD, 할인점, 리테일MD, 유통",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43313860?PageGbn=HH&logpath=1&stext=&listno=132514
대기업 계열사·자회사,[대기업/그룹사]IT 기획(IT 전략/운영기획) /주임-과장급,경력3년↑,대졸↑,경기 성남시,"식품MD, 점포개발, 리테일MD, 메뉴개발, 메뉴개발",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43313769?PageGbn=HH&logpath=1&stext=&listno=132515
중견기업(300명이상),[대형마트] 제과음료 MD,경력4년↑,대졸↑,서울 전지역,"통관, 기계, 기계조립, 기계설비, 열교환기",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43313653?PageGbn=HH&logpath=1&stext=&listno=132516
중견기업(300명이상),[대형마트] 델리 MD,경력3년↑,대졸↑,서울 전지역,"통관, 기계, 기계조립, 기계설비, 열교환기",~02/11(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43313571?PageGbn=HH&logpath=1&stext=&listno=132517
독일계 B사,외자구매  - 과장급,경력7년↑,대졸↑,경기 용인시,"온라인광고, 광고기획, 광고대행",~12/13(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43313533?PageGbn=HH&logpath=1&stext=&listno=132518
벤처기업,Cancer Biology (팀장급),경력5년↑,박사↑,서울 강서구,"바이오, 제약, 생명공학, 생명공학, 제약·바이오R&D",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299743?PageGbn=HH&logpath=1&stext=&listno=132881
외국계 기업,[외국계 화학기업] General Accountant,경력8년↑,대졸↑,서울 송파구,"화공, 화학",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299656?PageGbn=HH&logpath=1&stext=&listno=132882
외국계 기업,외국계 물류사 영업담당자 대리-차장,경력3년↑,대졸↑,서울 강서구,"항공운송, 물류영업, 포워딩, 해상운송, 물류",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299575?PageGbn=HH&logpath=1&stext=&listno=132883
외국계 기업,[외국계]Field Application Engineer(Mitsubishi 제품/신입사원(전기/전자공학 계열 전공자),경력,대졸↑,서울 전지역 외,"전기, Mitsubishi 제품, MPU, Python, C language",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299288?PageGbn=HH&logpath=1&stext=&listno=132884
중소기업(300명이하),의료기기 상장사의 학술임상연구 팀원,경력5년↑,대졸↑,서울 금천구,"텔레콤, 통신",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299241?PageGbn=HH&logpath=1&stext=&listno=132885
중소기업(300명이하),화장품 상품기획(기초/색조) 강남,경력3년↑,초대졸↑,서울 강남구,"유통, 백화점, 상품기획, 상품기획",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299221?PageGbn=HH&logpath=1&stext=&listno=132886
대기업,국내 IT 대기업 Data Scientist 경력직 채용,경력2년↑,석사↑,서울 영등포구,"데이터분석, 분석모델링, 포털",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299202?PageGbn=HH&logpath=1&stext=&listno=132887
국내 최대 반도체/전기전자 대기업,[대기업] Flash memory 개발 및 불량분석,경력6년↑,대졸↑,경기 화성시,"생산기술, 반도체장비, 반도체, 자동제어, 자동화라인",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299199?PageGbn=HH&logpath=1&stext=&listno=132888
국내 최대 반도체/전기전자 대기업,[대기업] 반도체 신뢰성 평가,경력6년↑,대졸↑,경기 화성시,"생산기술, 반도체장비, 반도체, 자동제어, 자동화라인",~01/09(화),https://www.jobkorea.co.kr//Recruit/GI_Read/43299176?PageGbn=HH&logpath=1&stext=&listno=132889
유명 금융 스타트업,"유명 금융 스타트업, 보안팀 팀장급 초빙",경력9년↑,대졸↑,서울 전지역,"컴플라이언스, 정보보호, 취약점진단, CISA, 금융",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299140?PageGbn=HH&logpath=1&stext=&listno=132890
외국계 패션 기업,"외국계 패션 기업, Accountant (Control 담당) 초빙",경력3년↑,대졸↑,서울 전지역,"GR, 비용관리, 리테일MD, 마감, 손익관리",~12/07(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299120?PageGbn=HH&logpath=1&stext=&listno=132891
벤처기업,업계 1위 근거리 물류 플랫폼 기업,경력2년↑,대졸↑,서울 강남구,"화장품, SNS마케팅, 키워드광고, 프로모션, 대행사",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299076?PageGbn=HH&logpath=1&stext=&listno=132892
중견기업(300명이상),[병원마케팅]온라인 마케팅 담당자,경력3년↑,대졸↑,서울 강남구,"서치펌, 헤드헌팅",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299045?PageGbn=HH&logpath=1&stext=&listno=132893
중견기업(300명이상),[코스피 글로벌 ODM 1위 화장품 기업]컨텐츠 프로모션 기획[정규직],경력5년↑,대졸↑,경기 성남시,"화장품, 경영관리, 재무관리, 투자, 회의체운영",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299038?PageGbn=HH&logpath=1&stext=&listno=132894
대기업,대기업 - 화공 엔지니어 (공정 엔지니어),경력3년↑,대졸↑,전남 여수시,"제약, 제약·바이오R&D",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43299008?PageGbn=HH&logpath=1&stext=&listno=132895
중견기업(300명이상),[코스피 글로벌 ODM 1위 기업 화장품 제조 지주사]전략기획(대리 - 과장 정규직),경력5년↑,대졸↑,경기 성남시,"화장품, 경영관리, 재무관리, 투자, 회의체운영",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43299005?PageGbn=HH&logpath=1&stext=&listno=132896
대기업,[약효평가]대기업코스피제약(판교),경력5년↑,석사↑,경기 성남시,"화장품, 경영관리, 재무관리, 투자, 신사업기획",~02/08(목),https://www.jobkorea.co.kr//Recruit/GI_Read/43298994?PageGbn=HH&logpath=1&stext=&listno=132897
중견기업(300명이상),[글로벌 ODM 1위 기업 화장품 제조 지주사]글로벌전략 및 해외사업(대리 - 과장 정규직),경력5년↑,대졸↑,경기 성남시,"화장품, 경영관리, 내부감사, 재무관리, 내부회계",~12/10(일),https://www.jobkorea.co.kr//Recruit/GI_Read/43298993?PageGbn=HH&logpath=1&stext=&listno=132898
중소기업(300명이하),[IT/개발자] Frontend Engineer-2,경력,대졸↑,서울 전지역,"솔루션, 소프트웨어개발",~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43287021?PageGbn=HH&logpath=1&stext=&listno=133261
업계 1위 상장사,[업계1위상장사]군산공장 계전파트 대리급 모집,경력3년↑,대졸↑,전북 군산시,"목재, PCB, 전기설비, 전기배선, 가구",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43287006?PageGbn=HH&logpath=1&stext=&listno=133262
중견기업(300명이상),임베디드 리눅스 SW개발,경력3년↑,대졸↑,경기 수원시,"임베디드, 바이오, 생명공학, 임베디드",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286986?PageGbn=HH&logpath=1&stext=&listno=133263
중소기업(300명이하),"[긴급]센서 기술영업 /신입사원 1명, 대리-과장급 1명",경력,초대졸↑,서울 전지역 외,"전기, 쎈서 기술영업, sensor maker, 기술영업, 기술지원",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286954?PageGbn=HH&logpath=1&stext=&listno=133264
중소기업(300명이하),[제조/법률] 사내변리사,경력,대졸↑,경기 전지역,패키지디자인,~01/08(월),https://www.jobkorea.co.kr//Recruit/GI_Read/43286942?PageGbn=HH&logpath=1&stext=&listno=133265
holdings 지주사,java springboot mssql 3년이상 여의도본사,경력3년↑,초대졸↑,서울 영등포구,"소싱, 상품기획",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286920?PageGbn=HH&logpath=1&stext=&listno=133266
중견기업(300명이상),[유명 캠핑 브랜드]신규브랜드 제품 디자이너 팀장,경력10년↑,초대졸↑,서울 전지역 외,"창고관리, 물류센터, 3PL, 재고관리",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286912?PageGbn=HH&logpath=1&stext=&listno=133267
중견기업(300명이상),[유명 캠핑 브랜드]상품MD(상품기획/소싱)/대리-과장급,경력3년↑,초대졸↑,서울 전지역 외,"패션, 패션바잉md, 바잉MD",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286903?PageGbn=HH&logpath=1&stext=&listno=133268
중견기업(300명이상),[유명 캠핑 브랜드]물류관리(3PL관리)/사원-과장급,경력2년↑,초대졸↑,경기 파주시 외,"목재, 생산관리, 품질보증, 검증, 가구",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286892?PageGbn=HH&logpath=1&stext=&listno=133269
대기업,[패션 대기업] 바잉 MD,경력2년↑,대졸↑,서울 강동구,"서치펌, 헤드헌팅",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286865?PageGbn=HH&logpath=1&stext=&listno=133270
업계1위 상장사,[업계1위상장사]마루관련 업무 담당자 모집,경력6년↑,대졸↑,서울 중구,"경영혁신, 업무개선, PI, Process innovation, Project Management",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286801?PageGbn=HH&logpath=1&stext=&listno=133271
AI 의료기기,06. 데이터 사이언티스트 [헬스케어 스타트업],경력,대졸↑,서울 구로구,"밸브, 제약영업, 공압기기, 장비영업, 제약영업",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286744?PageGbn=HH&logpath=1&stext=&listno=133272
외국계 소비재 대기업,외국계대기업 상품개발 Project Manager 채용,경력3년↑,대졸↑,경남 사천시,"거래처관리, 목재, 영업전략, 대리점관리, 거래선개발관리",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286712?PageGbn=HH&logpath=1&stext=&listno=133273
중소기업(300명이하),[배관시스템 제조기업] 프로세스 영업,경력3년↑,초대졸↑,경기 전지역 외,"목재, 사업기획, 전략기획, 가구",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286709?PageGbn=HH&logpath=1&stext=&listno=133274
업계1위 상장사,[업계1위상장사]목재관련 영업 및 마케팅기획 담당자 모집,경력4년↑,대졸↑,서울 중구,"신사업기획, 사업기획, 전략기획",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286698?PageGbn=HH&logpath=1&stext=&listno=133275
업계 1위 상장사,[업계1위상장사]전략기획업무 담당 대리.과장급 모집,경력6년↑,대졸↑,서울 중구,"서치펌, 헤드헌팅",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286613?PageGbn=HH&logpath=1&stext=&listno=133276
벤처기업,국내1등건강앱서비스기업 사업개발 (주니어급)채용,경력1년↑,대졸↑,서울 전지역,"자동차, 자동차",~12/09(토),https://www.jobkorea.co.kr//Recruit/GI_Read/43286536?PageGbn=HH&logpath=1&stext=&listno=133277
AI 의료기기,10. 백엔드 개발 [유망 헬스케어 스타트업],경력5년↑,대졸↑,서울 구로구,"조직문화, 면접·채용, 평가·보상, 교육기획, 급여관리",~02/07(수),https://www.jobkorea.co.kr//Recruit/GI_Read/43286380?PageGbn=HH&logpath=1&stext=&listno=133278
