회사명,직무,상황,지역,작성일,총점,승진 기회 및 가능성,복지 및 급여,업무와 삶의 균형,사내문화,경영진,총평,장점,단점,바라는점
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 06,40%,80%,100%,20%,40%,60%,"
BEST
      ""업계 대비 연봉이 괜찮고, 잘 버틴다면 수준급의 실력과 포폴을 쌓을 수 있다. 하지만 그만큼 주어진 기간 내에 본인 실력을 제대로 보여주지 못한다면 잘릴 수 있다. 한마디로 마음 굳세게 먹고 들어가야 한다""
    ","확실히 복지 좋고, 돈 꽤 주고, 다같이 고생하기에 사람들 사이의 끈끈함이 있다. 눈이 높아지고, 실력을 엄청 키울 수 있다. 출퇴근이 유동적이다. 조식이 맛있다. 야근을 많이 하기 때문에 평소 체력을 키워 몸이 좋으신 분들이 꽤 있다","계획을 전혀 미리 짤 수 없다. 퇴근 30분 전에 갑자기 일이 들어올 때가 있다. 상사가 본인 뒷담화 하는 것을 본의 아니게 듣게 될 수 있다. 간혹 인신공격이나 가벼운 터치가 있을 수 있다(참을만한데, 상대에 대한 감정이 쌓일 수 있음). 자신의 성격과 정말 안맞는 팀에 간다면 최악일 수 있다.","스스로 그만두는 사람보단, 잘리는 사람이 더 많은 것 같다. 처음에 뽑을 때 이 사람이 정말 맞는 사람인지, 확실하게 판단하고 뽑아야할 것 같다. 뽑는 사람이나 뽑히는 사람이나 모두 손해다. 나머지는 다 만족스럽다"
(주)솔리드,미디어/홍보,"
          전직원
      ",서울,2023. 05,20%,40%,80%,20%,20%,20%,"
BEST
      ""포스트 갈거면 여기 솔리드가 최고다!!! 복지만""
    ","회사 광고애 대한 퀄리티도 너무 좋고, 복지도 터 포스트에 비해서 굉장히 좋습니다!!! 월급도 많아주고요. 사람들도 굉장히 친절해요","고인물들이 많아서 그런지 신입의 실수를 알려주지 않고, 욕을 해요. 뒤에서요. 그리고 나중에 돌아서 그 뒷담화를 듣게 됩니다.",제발 내부에 신경좀 써주세요. 굉장히 힘들었어요
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 03,80%,100%,60%,20%,60%,60%,"
BEST
      ""좋아요 너무나도 가족적이고 붙어있는시간 많습니다""
    ","음료수가 무제한입니다. 또한 탄력근무제로 바쁘지 않을 때 자유도가 높습니다사람들이 좋습니다","전날에도 다음날의 계획을 세우기가 힘듭니다. 한치앞을 모릅니다. 야근대비 보상이 좀 적습니다","신규사업 그만 추진하시고, 내부 탄탄하게 해주시면 감사하겠습니다이 외에는 바라는 불만은 없습니다 다 만족합니다"
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 02,80%,80%,60%,40%,100%,80%,"
BEST
      ""작업자들의 실력이 매우 우수하고 작업자들끼리는 매우 돈독하다""
    ",사람들의 화기애애함이 있고 대표님이 아직도 작업을 하시는거에 실력들이 다른곳에비해 좋은듯 하다 배울것이 많은 곳이라 생각함,빌런이 있다면 어디든지 있겠지만 여기역시 빌런이 하나쯤은 있는데 그게 참 그 빌런만 조심하면 회사다니는데는 큰 문제 없다,경영진에게 크게 바라는 점은 없는데 오히려 내가 퇴직했을때 상황보다 더 좋아진거 같음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 07,60%,60%,60%,40%,80%,60%,"
BEST
      ""대기업의 다양한 작업물을 경험할수 있어서 좋지만 노동강도가 빡세다""
    ",전체적인 직원들과 사무실 분위기 자체가 좋고 나름 화기애애하다,모든 포스트가 그렇듯 야근이 기본이고 이게 야근의 개념에서 벗어난 새벽 5시 넘은 퇴근도 보아서 건강이 염려됨,좋습니다 앞으로 이렇게만 계속 경영된다면 딱히 불만은 없음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 06,40%,80%,100%,20%,40%,60%,"
BEST
      ""업계 대비 연봉이 괜찮고, 잘 버틴다면 수준급의 실력과 포폴을 쌓을 수 있다. 하지만 그만큼 주어진 기간 내에 본인 실력을 제대로 보여주지 못한다면 잘릴 수 있다. 한마디로 마음 굳세게 먹고 들어가야 한다""
    ","확실히 복지 좋고, 돈 꽤 주고, 다같이 고생하기에 사람들 사이의 끈끈함이 있다. 눈이 높아지고, 실력을 엄청 키울 수 있다. 출퇴근이 유동적이다. 조식이 맛있다. 야근을 많이 하기 때문에 평소 체력을 키워 몸이 좋으신 분들이 꽤 있다","계획을 전혀 미리 짤 수 없다. 퇴근 30분 전에 갑자기 일이 들어올 때가 있다. 상사가 본인 뒷담화 하는 것을 본의 아니게 듣게 될 수 있다. 간혹 인신공격이나 가벼운 터치가 있을 수 있다(참을만한데, 상대에 대한 감정이 쌓일 수 있음). 자신의 성격과 정말 안맞는 팀에 간다면 최악일 수 있다.","스스로 그만두는 사람보단, 잘리는 사람이 더 많은 것 같다. 처음에 뽑을 때 이 사람이 정말 맞는 사람인지, 확실하게 판단하고 뽑아야할 것 같다. 뽑는 사람이나 뽑히는 사람이나 모두 손해다. 나머지는 다 만족스럽다"
(주)솔리드,미디어/홍보,"
          전직원
      ",서울,2023. 05,20%,40%,80%,20%,20%,20%,"
BEST
      ""포스트 갈거면 여기 솔리드가 최고다!!! 복지만""
    ","회사 광고애 대한 퀄리티도 너무 좋고, 복지도 터 포스트에 비해서 굉장히 좋습니다!!! 월급도 많아주고요. 사람들도 굉장히 친절해요","고인물들이 많아서 그런지 신입의 실수를 알려주지 않고, 욕을 해요. 뒤에서요. 그리고 나중에 돌아서 그 뒷담화를 듣게 됩니다.",제발 내부에 신경좀 써주세요. 굉장히 힘들었어요
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 03,80%,100%,60%,20%,60%,60%,"
BEST
      ""좋아요 너무나도 가족적이고 붙어있는시간 많습니다""
    ","음료수가 무제한입니다. 또한 탄력근무제로 바쁘지 않을 때 자유도가 높습니다사람들이 좋습니다","전날에도 다음날의 계획을 세우기가 힘듭니다. 한치앞을 모릅니다. 야근대비 보상이 좀 적습니다","신규사업 그만 추진하시고, 내부 탄탄하게 해주시면 감사하겠습니다이 외에는 바라는 불만은 없습니다 다 만족합니다"
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 02,80%,80%,60%,40%,100%,80%,"
BEST
      ""작업자들의 실력이 매우 우수하고 작업자들끼리는 매우 돈독하다""
    ",사람들의 화기애애함이 있고 대표님이 아직도 작업을 하시는거에 실력들이 다른곳에비해 좋은듯 하다 배울것이 많은 곳이라 생각함,빌런이 있다면 어디든지 있겠지만 여기역시 빌런이 하나쯤은 있는데 그게 참 그 빌런만 조심하면 회사다니는데는 큰 문제 없다,경영진에게 크게 바라는 점은 없는데 오히려 내가 퇴직했을때 상황보다 더 좋아진거 같음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 07,60%,60%,60%,40%,80%,60%,"
BEST
      ""대기업의 다양한 작업물을 경험할수 있어서 좋지만 노동강도가 빡세다""
    ",전체적인 직원들과 사무실 분위기 자체가 좋고 나름 화기애애하다,모든 포스트가 그렇듯 야근이 기본이고 이게 야근의 개념에서 벗어난 새벽 5시 넘은 퇴근도 보아서 건강이 염려됨,좋습니다 앞으로 이렇게만 계속 경영된다면 딱히 불만은 없음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 06,40%,80%,100%,20%,40%,60%,"
BEST
      ""업계 대비 연봉이 괜찮고, 잘 버틴다면 수준급의 실력과 포폴을 쌓을 수 있다. 하지만 그만큼 주어진 기간 내에 본인 실력을 제대로 보여주지 못한다면 잘릴 수 있다. 한마디로 마음 굳세게 먹고 들어가야 한다""
    ","확실히 복지 좋고, 돈 꽤 주고, 다같이 고생하기에 사람들 사이의 끈끈함이 있다. 눈이 높아지고, 실력을 엄청 키울 수 있다. 출퇴근이 유동적이다. 조식이 맛있다. 야근을 많이 하기 때문에 평소 체력을 키워 몸이 좋으신 분들이 꽤 있다","계획을 전혀 미리 짤 수 없다. 퇴근 30분 전에 갑자기 일이 들어올 때가 있다. 상사가 본인 뒷담화 하는 것을 본의 아니게 듣게 될 수 있다. 간혹 인신공격이나 가벼운 터치가 있을 수 있다(참을만한데, 상대에 대한 감정이 쌓일 수 있음). 자신의 성격과 정말 안맞는 팀에 간다면 최악일 수 있다.","스스로 그만두는 사람보단, 잘리는 사람이 더 많은 것 같다. 처음에 뽑을 때 이 사람이 정말 맞는 사람인지, 확실하게 판단하고 뽑아야할 것 같다. 뽑는 사람이나 뽑히는 사람이나 모두 손해다. 나머지는 다 만족스럽다"
(주)솔리드,미디어/홍보,"
          전직원
      ",서울,2023. 05,20%,40%,80%,20%,20%,20%,"
BEST
      ""포스트 갈거면 여기 솔리드가 최고다!!! 복지만""
    ","회사 광고애 대한 퀄리티도 너무 좋고, 복지도 터 포스트에 비해서 굉장히 좋습니다!!! 월급도 많아주고요. 사람들도 굉장히 친절해요","고인물들이 많아서 그런지 신입의 실수를 알려주지 않고, 욕을 해요. 뒤에서요. 그리고 나중에 돌아서 그 뒷담화를 듣게 됩니다.",제발 내부에 신경좀 써주세요. 굉장히 힘들었어요
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 03,80%,100%,60%,20%,60%,60%,"
BEST
      ""좋아요 너무나도 가족적이고 붙어있는시간 많습니다""
    ","음료수가 무제한입니다. 또한 탄력근무제로 바쁘지 않을 때 자유도가 높습니다사람들이 좋습니다","전날에도 다음날의 계획을 세우기가 힘듭니다. 한치앞을 모릅니다. 야근대비 보상이 좀 적습니다","신규사업 그만 추진하시고, 내부 탄탄하게 해주시면 감사하겠습니다이 외에는 바라는 불만은 없습니다 다 만족합니다"
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 02,80%,80%,60%,40%,100%,80%,"
BEST
      ""작업자들의 실력이 매우 우수하고 작업자들끼리는 매우 돈독하다""
    ",사람들의 화기애애함이 있고 대표님이 아직도 작업을 하시는거에 실력들이 다른곳에비해 좋은듯 하다 배울것이 많은 곳이라 생각함,빌런이 있다면 어디든지 있겠지만 여기역시 빌런이 하나쯤은 있는데 그게 참 그 빌런만 조심하면 회사다니는데는 큰 문제 없다,경영진에게 크게 바라는 점은 없는데 오히려 내가 퇴직했을때 상황보다 더 좋아진거 같음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 07,60%,60%,60%,40%,80%,60%,"
BEST
      ""대기업의 다양한 작업물을 경험할수 있어서 좋지만 노동강도가 빡세다""
    ",전체적인 직원들과 사무실 분위기 자체가 좋고 나름 화기애애하다,모든 포스트가 그렇듯 야근이 기본이고 이게 야근의 개념에서 벗어난 새벽 5시 넘은 퇴근도 보아서 건강이 염려됨,좋습니다 앞으로 이렇게만 계속 경영된다면 딱히 불만은 없음
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 06,40%,80%,100%,20%,40%,60%,"
BEST
      ""업계 대비 연봉이 괜찮고, 잘 버틴다면 수준급의 실력과 포폴을 쌓을 수 있다. 하지만 그만큼 주어진 기간 내에 본인 실력을 제대로 보여주지 못한다면 잘릴 수 있다. 한마디로 마음 굳세게 먹고 들어가야 한다""
    ","확실히 복지 좋고, 돈 꽤 주고, 다같이 고생하기에 사람들 사이의 끈끈함이 있다. 눈이 높아지고, 실력을 엄청 키울 수 있다. 출퇴근이 유동적이다. 조식이 맛있다. 야근을 많이 하기 때문에 평소 체력을 키워 몸이 좋으신 분들이 꽤 있다","계획을 전혀 미리 짤 수 없다. 퇴근 30분 전에 갑자기 일이 들어올 때가 있다. 상사가 본인 뒷담화 하는 것을 본의 아니게 듣게 될 수 있다. 간혹 인신공격이나 가벼운 터치가 있을 수 있다(참을만한데, 상대에 대한 감정이 쌓일 수 있음). 자신의 성격과 정말 안맞는 팀에 간다면 최악일 수 있다.","스스로 그만두는 사람보단, 잘리는 사람이 더 많은 것 같다. 처음에 뽑을 때 이 사람이 정말 맞는 사람인지, 확실하게 판단하고 뽑아야할 것 같다. 뽑는 사람이나 뽑히는 사람이나 모두 손해다. 나머지는 다 만족스럽다"
(주)솔리드,미디어/홍보,"
          전직원
      ",서울,2023. 05,20%,40%,80%,20%,20%,20%,"
BEST
      ""포스트 갈거면 여기 솔리드가 최고다!!! 복지만""
    ","회사 광고애 대한 퀄리티도 너무 좋고, 복지도 터 포스트에 비해서 굉장히 좋습니다!!! 월급도 많아주고요. 사람들도 굉장히 친절해요","고인물들이 많아서 그런지 신입의 실수를 알려주지 않고, 욕을 해요. 뒤에서요. 그리고 나중에 돌아서 그 뒷담화를 듣게 됩니다.",제발 내부에 신경좀 써주세요. 굉장히 힘들었어요
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 03,80%,100%,60%,20%,60%,60%,"
BEST
      ""좋아요 너무나도 가족적이고 붙어있는시간 많습니다""
    ","음료수가 무제한입니다. 또한 탄력근무제로 바쁘지 않을 때 자유도가 높습니다사람들이 좋습니다","전날에도 다음날의 계획을 세우기가 힘듭니다. 한치앞을 모릅니다. 야근대비 보상이 좀 적습니다","신규사업 그만 추진하시고, 내부 탄탄하게 해주시면 감사하겠습니다이 외에는 바라는 불만은 없습니다 다 만족합니다"
(주)솔리드,디자인,"
          전직원
      ",서울,2023. 02,80%,80%,60%,40%,100%,80%,"
BEST
      ""작업자들의 실력이 매우 우수하고 작업자들끼리는 매우 돈독하다""
    ",사람들의 화기애애함이 있고 대표님이 아직도 작업을 하시는거에 실력들이 다른곳에비해 좋은듯 하다 배울것이 많은 곳이라 생각함,빌런이 있다면 어디든지 있겠지만 여기역시 빌런이 하나쯤은 있는데 그게 참 그 빌런만 조심하면 회사다니는데는 큰 문제 없다,경영진에게 크게 바라는 점은 없는데 오히려 내가 퇴직했을때 상황보다 더 좋아진거 같음
솔루텍(주),기획/경영,"
          전직원
      ",서울,2022. 11,60%,20%,20%,60%,20%,20%,"
BEST
      ""대표이사와 영업이 마음대로하는 가족계 회사이고전체적으로 연령이 높다""
    ",클라이언트의 요구사항만 아니면 기간에 대한 압박은 없고 외근 시 현장 조기퇴근 가능,전체적으로 연령대가 높아서신기술 도입등은 불가능하며외근이 많다,영업 위주의 운영으로기술발전이 없으니 기술발전에좀 더 투자 하셔야 할듯
솔루텍(주),개발,"
          현직원
      ",서울,2022. 05,60%,60%,60%,60%,60%,60%,"
BEST
      ""솔루션이 많은편이며 납품업체별 커스텀작업이 많음""
    ","연차와 집안대소사에 대해 관대한편이며 야근, 주말수당은 확실히 챙겨줌",업체 특성 상 가끔 주말에 일정이 잡혀 주말을 반납해야 하는 경우가 발생한다.,신규사업의 추진보다 기존 솔류션의 안정화및 고도화 그리고 서비스 업그레이드. 개발자의 연봉인상이 필요해보임
솔루텍(주),개발,"
          전직원
      ",서울,2021. 01,60%,20%,60%,60%,20%,20%,"
BEST
      ""외근 많고 사무실은 시끄럽고 어수선하며, 가족회사?""
    ","대표님이 술드시면 차비를 많이 주신다. ~ 얏호!!업체와의 조율만 잘 된다면 일정에 대한 부담이 없다.","업무 부서별 대우의 편차가 크다출장을 자주 다녀야 한다.가끔은 고객 회사에서 하루 종일  일하기도 한다.","대표님 술드시면 너무 재미있으세요~ ^^가끔 사무실 내에서 자전거도 타시고~ ㅋ번창하세요~"
솔루텍(주),개발,"
          전직원
      ",서울,2020. 06,60%,40%,60%,100%,60%,40%,"
BEST
      ""개인역량에 따라 시간활용하기 좋은 회사""
    ","근태나 업무환경이 자유로움, 연차 눈치 안보고 사용, 워라벨이 보장","업무 관리가 힘듬, 프로젝트에 따라 근무시간이 불규칙함 출장이 많기도함","직원들의 업무 성과, 요구에 대해 좀더 귀기울여 반영하였으면 합니다."
솔루텍(주),개발,"
          전직원
      ",서울,2020. 03,80%,80%,80%,60%,80%,80%,"
BEST
      ""서버(C++)개발과 웹(PHP)개발이 한부서(연구소)에 있으며 서버개발이 일단 메인입니다.""
    ",야근식대 및 수당이 있으며 상여금있고 명절따로 챙겨주며 생일자특별금있음,통신기기(전화)관련 업체의 특성상 가끔 야근이 발생합ㄴ디ㅏ.,기존 솔류션에 대한 버전업과 안정성에 시간투자를 해주셨으면 합니다.
솔레온,생산/제조,"
          전직원
      ",충북,2022. 08,60%,100%,60%,80%,40%,40%,"
BEST
      ""비밀이 하나도 없는 회사, sns팔로우 하는 회사""
    ","연차를 쓰고 싶을 때 쓸 수 있고, 직급은 있으나 서로가 ~부장님 ~과장님이라고 안부르고 ~과장이 ~대리가 이러는 자유로운 회사",연차를 쓰고 싶을 때 쓸 수 있지만 항상 이유를 물어보는 회사,적극적으로 모든 일에 참여하였으면 좋겠고 자기가 관련없다는 식으로 모른다는식으로 남에게 미루지 않았으면 좋겠다
